cost_id,movement_id,route_id,vessel_key,time_key,daily_demurrage_cost,fuel_cost_per_km,perishability_loss_rate,alternative_port_cost
COST_MOV_09953,MOV_09953,R_808,1,2024090401,11832.83,36.7,0.004,14052.81
COST_MOV_09954,MOV_09954,R_242,73,2024121709,16396.88,41.28,0.0046,8161.62
COST_MOV_09955,MOV_09955,R_754,57,2024012322,59133.98,31.87,0.0029,18012.35
COST_MOV_09956,MOV_09956,R_219,31,2024101807,12998.83,29.36,0.0037,7981.14
COST_MOV_09957,MOV_09957,R_303,77,2024051707,23170.16,35.02,0.0035,17406.86
COST_MOV_09958,MOV_09958,R_271,50,2024040119,14273.28,20.77,0.0011,17142.96
COST_MOV_09959,MOV_09959,R_573,23,2024112418,50774.94,34.85,0.0003,8689.18
COST_MOV_09960,MOV_09960,R_241,30,2024041401,47505.46,40.53,0.0035,9738.75
COST_MOV_09961,MOV_09961,R_585,85,2024012723,55720.18,21.24,0.0006,8028.81
COST_MOV_09962,MOV_09962,R_230,64,2024053115,14291.25,28.16,0.0009,11458.36
COST_MOV_09963,MOV_09963,R_366,2,2024052604,20332.03,42.52,0.0009,18641.8
COST_MOV_09964,MOV_09964,R_331,92,2024111920,16196.94,39.8,0.0041,16532.49
COST_MOV_09965,MOV_09965,R_441,85,2024042100,47749.24,38.75,0.0043,16897.77
COST_MOV_09966,MOV_09966,R_490,16,2024052208,42412.21,15.38,0.0021,5871.3
COST_MOV_09967,MOV_09967,R_731,19,2024031013,38390.89,34.34,0.0013,17690.93
COST_MOV_09968,MOV_09968,R_467,87,2024052210,12531.57,18.24,0.0024,10015.5
COST_MOV_09969,MOV_09969,R_814,28,2024102002,46026.34,17.7,0.0049,6887.88
COST_MOV_09970,MOV_09970,R_152,19,2024071803,31133.43,29.62,0.0031,13522.91
COST_MOV_09971,MOV_09971,R_605,1,2024040608,24916.0,15.42,0.0042,9034.61
COST_MOV_09972,MOV_09972,R_738,2,2024110413,12357.7,25.34,0.0021,12384.18
COST_MOV_09973,MOV_09973,R_462,34,2024032519,12151.1,31.35,0.0016,15091.49
COST_MOV_09974,MOV_09974,R_802,26,2024121511,17815.92,29.56,0.0037,11537.44
COST_MOV_09975,MOV_09975,R_591,50,2024100804,22671.14,24.28,0.0033,8236.19
COST_MOV_09976,MOV_09976,R_629,94,2024092421,33940.18,26.49,0.0011,15531.45
COST_MOV_09977,MOV_09977,R_939,55,2024031103,33285.87,17.67,0.0031,8162.41
COST_MOV_09978,MOV_09978,R_909,88,2024071008,47514.03,21.67,0.0031,14709.15
COST_MOV_09979,MOV_09979,R_226,55,2024110709,48686.28,22.91,0.0002,6235.4
COST_MOV_09980,MOV_09980,R_689,71,2024012809,51000.73,21.16,0.001,19041.66
COST_MOV_09981,MOV_09981,R_380,97,2024100707,34100.23,25.54,0.0043,6008.4
COST_MOV_09982,MOV_09982,R_157,49,2024080123,39960.03,29.67,0.0049,5894.55
COST_MOV_09983,MOV_09983,R_993,7,2024042623,48223.72,37.14,0.0042,18966.93
COST_MOV_09984,MOV_09984,R_568,95,2024041816,47159.83,24.88,0.0032,16865.22
COST_MOV_09985,MOV_09985,R_187,37,2024042800,11351.36,42.42,0.0015,19761.91
COST_MOV_09986,MOV_09986,R_900,64,2024021509,18248.42,26.69,0.0038,7049.67
COST_MOV_09987,MOV_09987,R_351,64,2024040119,22851.49,23.95,0.0008,7171.91
COST_MOV_09988,MOV_09988,R_135,93,2024020209,33558.22,31.77,0.0046,6803.88
COST_MOV_09989,MOV_09989,R_907,73,2024112715,18220.65,34.68,0.0042,10575.42
COST_MOV_09990,MOV_09990,R_450,25,2024030117,34214.76,24.88,0.0019,11368.52
COST_MOV_09991,MOV_09991,R_888,44,2024081907,57597.93,39.89,0.0008,18044.83
COST_MOV_09992,MOV_09992,R_803,50,2024032506,13519.46,41.68,0.0018,7258.15
COST_MOV_09993,MOV_09993,R_802,50,2024020618,11145.7,34.75,0.0003,6827.37
COST_MOV_09994,MOV_09994,R_355,79,2024040516,39373.2,29.0,0.0047,11101.1
COST_MOV_09995,MOV_09995,R_808,9,2024101423,21825.38,15.11,0.0015,15588.67
COST_MOV_09996,MOV_09996,R_821,26,2024061917,18083.1,28.12,0.0016,7703.36
COST_MOV_09997,MOV_09997,R_410,47,2024072602,33916.92,40.08,0.0023,9199.72
COST_MOV_09998,MOV_09998,R_436,8,2024122620,11625.52,19.48,0.0043,10993.12
COST_MOV_09999,MOV_09999,R_489,53,2024082403,49343.76,26.66,0.0031,5174.24
COST_MOV_10000,MOV_10000,R_294,27,2024061223,16862.27,44.44,0.0047,18004.68
COST_MOV_10001,MOV_10001,R_684,25,2024072119,56031.65,26.96,0.0011,7120.25
COST_MOV_10002,MOV_10002,R_926,27,2024041512,21373.97,26.77,0.0037,15437.4
COST_MOV_10003,MOV_10003,R_385,58,2024120600,34082.69,37.24,0.0034,8961.46
COST_MOV_10004,MOV_10004,R_796,12,2024013014,23330.51,25.35,0.0005,6613.33
COST_MOV_10005,MOV_10005,R_145,50,2024011015,19199.58,26.56,0.0012,18074.14
COST_MOV_10006,MOV_10006,R_777,9,2024061010,13679.28,26.86,0.0039,11833.56
COST_MOV_10007,MOV_10007,R_185,91,2024070203,48580.24,25.62,0.0028,11452.41
COST_MOV_10008,MOV_10008,R_941,72,2024013019,31921.98,30.09,0.0043,7188.56
COST_MOV_10009,MOV_10009,R_136,42,2024042800,30123.5,32.07,0.0026,6295.56
COST_MOV_10010,MOV_10010,R_621,34,2024031406,24885.46,38.34,0.0038,6289.94
COST_MOV_10011,MOV_10011,R_567,50,2024012701,23248.44,16.12,0.0023,13409.24
COST_MOV_10012,MOV_10012,R_405,97,2024030103,50136.79,22.48,0.0007,5888.19
COST_MOV_10013,MOV_10013,R_436,26,2024032504,16864.55,44.41,0.0025,11619.19
COST_MOV_10014,MOV_10014,R_364,35,2024123014,16671.33,26.5,0.0009,13457.2
COST_MOV_10015,MOV_10015,R_817,48,2024070808,18302.89,29.26,0.0006,13284.43
COST_MOV_10016,MOV_10016,R_970,43,2024101020,47280.65,41.01,0.0007,11828.82
COST_MOV_10017,MOV_10017,R_881,53,2024031514,42347.91,41.44,0.0001,7453.66
COST_MOV_10018,MOV_10018,R_127,13,2024062105,44764.13,17.47,0.0042,5988.59
COST_MOV_10019,MOV_10019,R_577,86,2024101604,10345.63,30.88,0.0023,15697.58
COST_MOV_10020,MOV_10020,R_675,51,2024102703,44353.57,23.49,0.0021,6428.2
COST_MOV_10021,MOV_10021,R_431,71,2024041023,43779.44,20.88,0.0037,14657.63
COST_MOV_10022,MOV_10022,R_356,45,2024100617,18564.5,38.42,0.0031,14955.76
COST_MOV_10023,MOV_10023,R_253,85,2024011311,33573.63,37.69,0.0015,14849.11
COST_MOV_10024,MOV_10024,R_401,54,2024103107,54622.42,33.53,0.0015,12822.26
COST_MOV_10025,MOV_10025,R_874,4,2024100615,30923.8,44.52,0.0003,8532.9
COST_MOV_10026,MOV_10026,R_574,43,2024100801,32938.11,22.75,0.0008,6064.71
COST_MOV_10027,MOV_10027,R_948,18,2024021508,40802.6,44.01,0.0047,9212.75
COST_MOV_10028,MOV_10028,R_548,20,2024070614,46482.36,18.14,0.0041,16997.13
COST_MOV_10029,MOV_10029,R_261,63,2024091912,45601.88,18.7,0.0046,19418.62
COST_MOV_10030,MOV_10030,R_412,36,2024022007,16385.38,25.09,0.0003,17925.35
COST_MOV_10031,MOV_10031,R_328,44,2024091319,34503.24,41.27,0.0019,15664.08
COST_MOV_10032,MOV_10032,R_186,18,2024040112,44590.02,23.83,0.0045,6983.98
COST_MOV_10033,MOV_10033,R_319,79,2024031513,58215.52,38.96,0.0039,18737.51
COST_MOV_10034,MOV_10034,R_484,9,2024120914,14592.19,40.77,0.0002,10654.63
COST_MOV_10035,MOV_10035,R_736,81,2024042423,43299.43,28.48,0.0039,16938.25
COST_MOV_10036,MOV_10036,R_156,33,2024072418,48306.01,40.55,0.0007,18917.62
COST_MOV_10037,MOV_10037,R_623,14,2024081811,42801.31,33.84,0.0036,18076.19
COST_MOV_10038,MOV_10038,R_827,79,2024040110,55961.66,29.94,0.0005,9198.16
COST_MOV_10039,MOV_10039,R_775,11,2024060210,42815.23,43.74,0.0014,17491.58
COST_MOV_10040,MOV_10040,R_107,94,2024110415,58368.15,23.83,0.0024,19609.9
COST_MOV_10041,MOV_10041,R_154,66,2024123003,51563.69,38.68,0.0036,10324.26
COST_MOV_10042,MOV_10042,R_165,49,2024042817,40416.03,19.91,0.002,11942.92
COST_MOV_10043,MOV_10043,R_524,97,2024073014,47065.0,41.98,0.0025,19207.67
COST_MOV_10044,MOV_10044,R_106,77,2024022206,17090.88,39.5,0.0012,15112.76
COST_MOV_10045,MOV_10045,R_431,26,2024121410,17893.61,39.47,0.0044,9733.97
COST_MOV_10046,MOV_10046,R_712,54,2024122602,35882.23,44.43,0.0031,7197.11
COST_MOV_10047,MOV_10047,R_288,97,2024042321,42283.58,40.74,0.0047,15882.55
COST_MOV_10048,MOV_10048,R_411,77,2024101212,22882.43,44.11,0.0011,18230.76
COST_MOV_10049,MOV_10049,R_530,11,2024070410,58043.53,30.16,0.0049,9664.75
COST_MOV_10050,MOV_10050,R_685,5,2024101015,15306.98,30.59,0.0005,18479.31
COST_MOV_10051,MOV_10051,R_792,60,2024031211,46836.22,15.05,0.0033,13281.49
COST_MOV_10052,MOV_10052,R_130,10,2024120100,11286.61,15.85,0.0035,5560.12
COST_MOV_10053,MOV_10053,R_932,83,2024101304,53086.37,26.74,0.0046,18322.25
COST_MOV_10054,MOV_10054,R_936,7,2024070920,44196.58,44.49,0.0008,18748.33
COST_MOV_10055,MOV_10055,R_257,18,2024021621,51337.61,41.22,0.0026,9008.1
COST_MOV_10056,MOV_10056,R_927,27,2024081323,14484.28,32.1,0.0026,9466.12
COST_MOV_10057,MOV_10057,R_967,53,2024022005,35321.96,41.08,0.0025,7784.74
COST_MOV_10058,MOV_10058,R_609,15,2024042712,42770.24,40.37,0.0043,9456.14
COST_MOV_10059,MOV_10059,R_211,87,2024011800,16165.73,15.3,0.0001,15338.8
COST_MOV_10060,MOV_10060,R_438,80,2024100817,49562.72,33.83,0.0025,12371.51
COST_MOV_10061,MOV_10061,R_601,69,2024032602,52651.66,44.15,0.0033,15697.09
COST_MOV_10062,MOV_10062,R_491,61,2024041702,23684.31,16.78,0.0045,18164.48
COST_MOV_10063,MOV_10063,R_860,61,2024090202,23357.47,22.41,0.0042,13647.04
COST_MOV_10064,MOV_10064,R_131,6,2024042217,57889.19,32.84,0.0046,19255.4
COST_MOV_10065,MOV_10065,R_849,60,2024080201,42762.64,17.26,0.0021,7374.2
COST_MOV_10066,MOV_10066,R_222,62,2024060601,40527.45,17.24,0.003,19379.89
COST_MOV_10067,MOV_10067,R_534,25,2024012009,53229.7,37.05,0.0025,12666.83
COST_MOV_10068,MOV_10068,R_545,85,2024090215,37232.86,31.43,0.0014,19539.16
COST_MOV_10069,MOV_10069,R_828,76,2024042905,23792.64,17.77,0.0034,8745.39
COST_MOV_10070,MOV_10070,R_398,28,2024102206,48965.99,35.98,0.0008,18687.04
COST_MOV_10071,MOV_10071,R_490,59,2024122021,55853.46,19.07,0.0039,17510.53
COST_MOV_10072,MOV_10072,R_628,88,2024042309,34520.87,15.94,0.0015,5565.6
COST_MOV_10073,MOV_10073,R_320,47,2024112018,31343.36,39.84,0.0006,17164.42
COST_MOV_10074,MOV_10074,R_287,42,2024080723,54722.8,44.57,0.0044,11300.72
COST_MOV_10075,MOV_10075,R_662,23,2024101121,50602.11,15.07,0.0013,12047.67
COST_MOV_10076,MOV_10076,R_190,30,2024051000,30148.8,33.15,0.0018,9943.1
COST_MOV_10077,MOV_10077,R_649,97,2024082221,58152.72,21.77,0.0043,14722.87
COST_MOV_10078,MOV_10078,R_632,59,2024010909,32528.39,33.94,0.0012,6331.19
COST_MOV_10079,MOV_10079,R_396,53,2024122509,44659.19,27.51,0.0049,10107.33
COST_MOV_10080,MOV_10080,R_446,58,2024083014,45128.18,32.37,0.0046,18360.23
COST_MOV_10081,MOV_10081,R_332,55,2024040218,36348.0,44.67,0.0005,11603.35
COST_MOV_10082,MOV_10082,R_733,41,2024050416,38643.08,39.12,0.0013,17270.58
COST_MOV_10083,MOV_10083,R_196,45,2024043002,11347.99,35.23,0.0007,16437.99
COST_MOV_10084,MOV_10084,R_478,33,2024120407,51350.21,16.51,0.004,19918.82
COST_MOV_10085,MOV_10085,R_540,83,2024081520,31485.59,21.06,0.0044,10127.85
COST_MOV_10086,MOV_10086,R_404,21,2024042705,18263.5,42.64,0.0044,11210.49
COST_MOV_10087,MOV_10087,R_825,20,2024050905,33958.82,40.73,0.0004,9837.65
COST_MOV_10088,MOV_10088,R_450,75,2024122123,51833.53,31.92,0.004,13099.02
COST_MOV_10089,MOV_10089,R_859,79,2024071113,39187.23,28.76,0.0007,12750.34
COST_MOV_10090,MOV_10090,R_236,20,2024031401,54760.37,15.48,0.0005,8327.12
COST_MOV_10091,MOV_10091,R_594,89,2024033000,18835.84,25.66,0.0039,11709.47
COST_MOV_10092,MOV_10092,R_743,94,2024102815,42182.27,42.48,0.0021,8444.32
COST_MOV_10093,MOV_10093,R_221,18,2024121318,57484.07,25.42,0.0042,13243.79
COST_MOV_10094,MOV_10094,R_101,91,2024101807,56541.08,23.3,0.0042,5020.87
COST_MOV_10095,MOV_10095,R_477,97,2024021315,58267.96,44.14,0.0038,16056.43
COST_MOV_10096,MOV_10096,R_942,72,2024110803,45674.31,24.19,0.0003,15813.59
COST_MOV_10097,MOV_10097,R_849,50,2024070507,13406.42,16.4,0.0008,6941.77
COST_MOV_10098,MOV_10098,R_357,99,2024041006,22425.46,36.49,0.0009,13553.49
COST_MOV_10099,MOV_10099,R_408,78,2024040301,44864.47,37.82,0.0021,19582.32
COST_MOV_10100,MOV_10100,R_636,38,2024062116,48389.04,33.56,0.0018,11149.14
COST_MOV_10101,MOV_10101,R_227,25,2024102818,54977.43,19.8,0.0003,14733.67
COST_MOV_10102,MOV_10102,R_858,11,2024030707,48188.78,40.16,0.0005,14120.96
COST_MOV_10103,MOV_10103,R_660,36,2024091804,19503.72,40.88,0.0034,7289.54
COST_MOV_10104,MOV_10104,R_870,27,2024060204,13277.94,16.22,0.0015,19907.41
COST_MOV_10105,MOV_10105,R_591,26,2024092015,16694.87,41.32,0.0004,9042.91
COST_MOV_10106,MOV_10106,R_502,91,2024040904,35845.21,16.03,0.0015,17013.75
COST_MOV_10107,MOV_10107,R_697,88,2024071822,32607.12,22.87,0.0036,13026.88
COST_MOV_10108,MOV_10108,R_652,6,2024071510,41284.36,24.63,0.0039,17295.99
COST_MOV_10109,MOV_10109,R_202,63,2024112521,43879.63,28.39,0.0029,9956.32
COST_MOV_10110,MOV_10110,R_895,90,2024022512,10965.04,21.17,0.0036,13716.02
COST_MOV_10111,MOV_10111,R_425,42,2024042016,36710.84,23.3,0.0029,6787.22
COST_MOV_10112,MOV_10112,R_811,31,2024101713,24472.49,20.32,0.0047,19631.83
COST_MOV_10113,MOV_10113,R_371,22,2024061914,34106.4,43.69,0.0033,16737.15
COST_MOV_10114,MOV_10114,R_933,80,2024110713,47541.77,16.72,0.0014,18459.85
COST_MOV_10115,MOV_10115,R_297,30,2024011823,51341.38,38.94,0.0042,15984.47
COST_MOV_10116,MOV_10116,R_367,15,2024100310,37812.31,39.94,0.0036,13709.84
COST_MOV_10117,MOV_10117,R_597,9,2024102605,10723.04,39.05,0.0038,18749.42
COST_MOV_10118,MOV_10118,R_999,70,2024021318,58507.78,38.03,0.0019,8921.79
COST_MOV_10119,MOV_10119,R_906,28,2024020702,45857.8,21.82,0.0035,14783.85
COST_MOV_10120,MOV_10120,R_480,10,2024040405,21434.25,39.2,0.0001,13839.72
COST_MOV_10121,MOV_10121,R_683,3,2024103005,37680.85,33.51,0.0025,19408.61
COST_MOV_10122,MOV_10122,R_763,27,2024101917,12336.76,39.03,0.0011,12709.79
COST_MOV_10123,MOV_10123,R_586,56,2024062517,33157.51,31.04,0.0029,11492.81
COST_MOV_10124,MOV_10124,R_414,42,2024070923,45595.7,18.64,0.0028,19442.06
COST_MOV_10125,MOV_10125,R_466,14,2024011219,53664.54,36.88,0.0034,10034.91
COST_MOV_10126,MOV_10126,R_126,14,2024111618,50531.4,35.65,0.0009,10696.09
COST_MOV_10127,MOV_10127,R_122,13,2024110710,57996.59,23.93,0.0003,19116.88
COST_MOV_10128,MOV_10128,R_594,72,2024032616,30417.42,36.37,0.0012,10671.04
COST_MOV_10129,MOV_10129,R_698,28,2024121110,35102.85,36.8,0.0007,6270.13
COST_MOV_10130,MOV_10130,R_720,65,2024052600,23232.8,41.31,0.0026,10989.21
COST_MOV_10131,MOV_10131,R_685,18,2024022501,55881.8,16.66,0.0048,5419.31
COST_MOV_10132,MOV_10132,R_676,18,2024021505,41788.54,22.46,0.0049,16410.58
COST_MOV_10133,MOV_10133,R_503,78,2024082721,48802.59,20.73,0.0025,12805.7
COST_MOV_10134,MOV_10134,R_261,21,2024111421,12261.82,38.75,0.0047,12210.09
COST_MOV_10135,MOV_10135,R_208,54,2024102409,45616.65,33.27,0.004,16484.34
COST_MOV_10136,MOV_10136,R_523,44,2024033118,30810.55,33.24,0.0012,5227.08
COST_MOV_10137,MOV_10137,R_105,59,2024071122,48881.55,30.77,0.0032,15537.04
COST_MOV_10138,MOV_10138,R_928,56,2024112706,57631.54,19.3,0.0022,9756.66
COST_MOV_10139,MOV_10139,R_730,83,2024102310,48532.26,41.36,0.0024,12969.72
COST_MOV_10140,MOV_10140,R_555,52,2024011622,35200.82,42.18,0.0005,12809.01
COST_MOV_10141,MOV_10141,R_267,79,2024120414,52616.17,25.41,0.0026,10312.33
COST_MOV_10142,MOV_10142,R_386,77,2024100708,12544.63,18.13,0.0016,10923.02
COST_MOV_10143,MOV_10143,R_878,10,2024100114,17791.69,16.04,0.0006,14772.92
COST_MOV_10144,MOV_10144,R_315,1,2024090519,14270.52,17.83,0.0014,7966.68
COST_MOV_10145,MOV_10145,R_263,22,2024041010,32511.35,43.95,0.0039,10944.12
COST_MOV_10146,MOV_10146,R_121,20,2024071915,30322.03,16.95,0.0034,15910.44
COST_MOV_10147,MOV_10147,R_537,90,2024070602,10708.36,18.84,0.0029,19035.89
COST_MOV_10148,MOV_10148,R_870,58,2024121817,35687.52,29.14,0.0045,9945.7
COST_MOV_10149,MOV_10149,R_681,90,2024122414,23734.32,38.65,0.0047,8372.77
COST_MOV_10150,MOV_10150,R_154,96,2024021411,35061.82,38.96,0.005,6630.56
COST_MOV_10151,MOV_10151,R_370,48,2024072713,10842.51,22.17,0.0009,8780.63
COST_MOV_10152,MOV_10152,R_993,69,2024011610,55085.63,35.74,0.0016,9643.44
COST_MOV_10153,MOV_10153,R_276,59,2024090910,36028.03,42.66,0.0032,16012.83
COST_MOV_10154,MOV_10154,R_390,24,2024061801,17299.1,25.21,0.0049,16668.96
COST_MOV_10155,MOV_10155,R_633,92,2024042310,10129.5,41.92,0.0035,17346.38
COST_MOV_10156,MOV_10156,R_661,42,2024071713,38601.28,36.81,0.0025,19501.78
COST_MOV_10157,MOV_10157,R_454,82,2024020408,49498.48,22.53,0.0015,19984.02
COST_MOV_10158,MOV_10158,R_837,55,2024081321,41788.75,42.01,0.0031,6073.2
COST_MOV_10159,MOV_10159,R_599,36,2024072509,19606.11,30.21,0.0029,9816.14
COST_MOV_10160,MOV_10160,R_217,67,2024021409,31078.64,40.71,0.004,19760.41
COST_MOV_10161,MOV_10161,R_572,84,2024090303,15685.38,21.86,0.0034,9047.76
COST_MOV_10162,MOV_10162,R_909,10,2024032012,18306.61,41.49,0.0046,13295.05
COST_MOV_10163,MOV_10163,R_472,36,2024090409,16723.5,43.99,0.0041,9790.37
COST_MOV_10164,MOV_10164,R_160,2,2024101915,16077.3,27.47,0.0034,14412.0
COST_MOV_10165,MOV_10165,R_324,38,2024092105,32225.93,25.17,0.0037,10854.43
COST_MOV_10166,MOV_10166,R_537,53,2024020516,58182.08,40.83,0.0048,13550.02
COST_MOV_10167,MOV_10167,R_511,90,2024080416,15189.27,31.61,0.0018,14094.4
COST_MOV_10168,MOV_10168,R_322,77,2024052818,18619.68,39.86,0.0046,18867.4
COST_MOV_10169,MOV_10169,R_780,43,2024081616,30208.34,34.56,0.0037,15954.55
COST_MOV_10170,MOV_10170,R_766,52,2024101611,43114.99,37.02,0.0047,5349.5
COST_MOV_10171,MOV_10171,R_532,53,2024081021,59178.83,15.17,0.002,18283.48
COST_MOV_10172,MOV_10172,R_765,20,2024010309,31639.65,23.89,0.0024,14460.97
COST_MOV_10173,MOV_10173,R_410,16,2024022215,57325.7,33.38,0.0034,15579.07
COST_MOV_10174,MOV_10174,R_985,43,2024091313,38608.08,17.1,0.0005,14219.46
COST_MOV_10175,MOV_10175,R_362,12,2024103111,22799.99,41.15,0.003,15679.44
COST_MOV_10176,MOV_10176,R_578,69,2024040302,38326.68,20.57,0.001,12232.08
COST_MOV_10177,MOV_10177,R_374,4,2024011514,57447.79,16.83,0.0047,11072.5
COST_MOV_10178,MOV_10178,R_309,43,2024091620,50952.08,17.08,0.0006,13945.69
COST_MOV_10179,MOV_10179,R_442,94,2024090821,57135.65,20.93,0.0019,11032.77
COST_MOV_10180,MOV_10180,R_770,14,2024040904,58777.07,29.65,0.0001,18719.46
COST_MOV_10181,MOV_10181,R_307,30,2024123000,38365.27,41.89,0.0036,5301.98
COST_MOV_10182,MOV_10182,R_122,44,2024070121,37699.12,26.89,0.0006,14366.34
COST_MOV_10183,MOV_10183,R_461,24,2024110107,18611.69,26.98,0.0026,14220.41
COST_MOV_10184,MOV_10184,R_116,53,2024020818,41537.91,18.42,0.0011,7493.94
COST_MOV_10185,MOV_10185,R_953,83,2024040916,55216.84,27.19,0.0048,9877.21
COST_MOV_10186,MOV_10186,R_668,92,2024101721,18105.8,30.59,0.0027,16244.08
COST_MOV_10187,MOV_10187,R_388,96,2024081021,51203.5,29.97,0.0047,17586.32
COST_MOV_10188,MOV_10188,R_734,99,2024031019,18371.53,38.83,0.0034,10170.47
COST_MOV_10189,MOV_10189,R_212,20,2024041106,41890.63,30.43,0.0022,17633.06
COST_MOV_10190,MOV_10190,R_272,7,2024092017,46247.4,21.64,0.002,18558.82
COST_MOV_10191,MOV_10191,R_384,47,2024030415,40110.12,17.35,0.0027,13561.29
COST_MOV_10192,MOV_10192,R_123,54,2024071220,56396.25,37.35,0.0034,15448.71
COST_MOV_10193,MOV_10193,R_434,59,2024071112,32450.01,26.95,0.0035,11002.02
COST_MOV_10194,MOV_10194,R_268,44,2024010516,52473.36,31.79,0.0005,9964.16
COST_MOV_10195,MOV_10195,R_480,80,2024080114,56653.51,15.92,0.0018,9469.35
COST_MOV_10196,MOV_10196,R_682,52,2024032811,49666.95,26.14,0.0025,5425.15
COST_MOV_10197,MOV_10197,R_826,13,2024020708,49358.38,37.94,0.0045,17861.38
COST_MOV_10198,MOV_10198,R_653,1,2024061200,15810.55,18.3,0.0005,7043.52
COST_MOV_10199,MOV_10199,R_674,80,2024101223,36122.48,16.24,0.0017,14180.51
COST_MOV_10200,MOV_10200,R_452,38,2024010414,45261.81,43.34,0.0048,11253.18
COST_MOV_10201,MOV_10201,R_683,61,2024021507,17847.74,30.28,0.0045,11785.17
COST_MOV_10202,MOV_10202,R_900,37,2024042619,19143.1,32.64,0.0024,13872.54
COST_MOV_10203,MOV_10203,R_921,26,2024110120,14073.95,28.62,0.0012,12224.4
COST_MOV_10204,MOV_10204,R_102,7,2024022208,49759.78,41.43,0.003,11372.32
COST_MOV_10205,MOV_10205,R_670,69,2024012820,31198.12,24.67,0.0016,17837.33
COST_MOV_10206,MOV_10206,R_605,81,2024071017,32016.27,40.7,0.0007,11640.44
COST_MOV_10207,MOV_10207,R_678,73,2024081803,14088.3,31.24,0.0039,7839.96
COST_MOV_10208,MOV_10208,R_175,75,2024051922,43635.44,38.86,0.0025,9670.98
COST_MOV_10209,MOV_10209,R_837,47,2024022414,31482.95,32.64,0.005,12776.37
COST_MOV_10210,MOV_10210,R_443,56,2024082911,33065.61,36.6,0.0003,7742.29
COST_MOV_10211,MOV_10211,R_794,38,2024011814,52335.56,29.87,0.0046,7776.86
COST_MOV_10212,MOV_10212,R_350,19,2024070708,33335.78,36.84,0.0001,19800.9
COST_MOV_10213,MOV_10213,R_836,80,2024100410,51720.17,21.94,0.0022,16919.82
COST_MOV_10214,MOV_10214,R_958,100,2024041521,33624.12,22.97,0.0006,9378.69
COST_MOV_10215,MOV_10215,R_999,63,2024051101,57054.32,17.75,0.0019,12109.93
COST_MOV_10216,MOV_10216,R_586,44,2024021501,47356.95,19.23,0.0009,14101.05
COST_MOV_10217,MOV_10217,R_458,96,2024041812,51657.41,27.0,0.0013,10105.36
COST_MOV_10218,MOV_10218,R_591,25,2024012722,46509.55,16.9,0.0048,9023.5
COST_MOV_10219,MOV_10219,R_795,81,2024011701,43570.65,26.47,0.0038,18209.5
COST_MOV_10220,MOV_10220,R_355,43,2024102007,31650.41,37.16,0.0043,6593.96
COST_MOV_10221,MOV_10221,R_708,49,2024111811,50259.68,44.38,0.0048,11992.46
COST_MOV_10222,MOV_10222,R_900,78,2024113003,40400.98,18.02,0.0041,17795.17
COST_MOV_10223,MOV_10223,R_305,9,2024121223,16876.79,19.56,0.0002,5379.15
COST_MOV_10224,MOV_10224,R_416,34,2024022510,16844.95,32.8,0.0041,19148.41
COST_MOV_10225,MOV_10225,R_191,32,2024070707,50588.04,34.89,0.0039,18966.27
COST_MOV_10226,MOV_10226,R_581,20,2024062011,57289.58,36.04,0.0042,8581.86
COST_MOV_10227,MOV_10227,R_781,2,2024050502,22204.03,36.2,0.0005,6174.78
COST_MOV_10228,MOV_10228,R_332,21,2024121915,12484.08,44.45,0.0001,16397.99
COST_MOV_10229,MOV_10229,R_679,65,2024033012,12706.83,27.29,0.0013,8889.55
COST_MOV_10230,MOV_10230,R_929,56,2024032604,52228.52,42.53,0.0037,6587.64
COST_MOV_10231,MOV_10231,R_573,75,2024011916,36687.35,40.27,0.0021,7453.77
COST_MOV_10232,MOV_10232,R_127,9,2024110213,13486.43,16.39,0.0001,13719.81
COST_MOV_10233,MOV_10233,R_199,60,2024062909,38006.13,42.5,0.0015,6942.53
COST_MOV_10234,MOV_10234,R_163,88,2024080421,43473.0,16.36,0.0012,7016.9
COST_MOV_10235,MOV_10235,R_198,92,2024032717,20890.92,15.21,0.004,18920.48
COST_MOV_10236,MOV_10236,R_244,39,2024102821,10214.0,28.96,0.0045,7033.07
COST_MOV_10237,MOV_10237,R_355,65,2024012408,21471.43,23.98,0.0025,5045.42
COST_MOV_10238,MOV_10238,R_965,91,2024080621,35391.63,27.66,0.0011,14641.61
COST_MOV_10239,MOV_10239,R_450,38,2024112012,33467.06,19.08,0.0036,5353.08
COST_MOV_10240,MOV_10240,R_525,71,2024091615,43794.89,24.38,0.0044,6958.56
COST_MOV_10241,MOV_10241,R_533,87,2024071414,16160.44,34.14,0.0048,7897.43
COST_MOV_10242,MOV_10242,R_165,45,2024090423,20537.82,39.28,0.0019,12167.09
COST_MOV_10243,MOV_10243,R_964,98,2024122709,33827.42,35.54,0.0015,18646.64
COST_MOV_10244,MOV_10244,R_773,96,2024062101,57138.22,39.57,0.0049,8251.82
COST_MOV_10245,MOV_10245,R_358,78,2024052410,50714.49,44.76,0.0036,10944.23
COST_MOV_10246,MOV_10246,R_669,7,2024021723,36285.93,16.29,0.003,19681.89
COST_MOV_10247,MOV_10247,R_718,14,2024022523,31597.74,20.09,0.0029,13355.22
COST_MOV_10248,MOV_10248,R_730,18,2024110420,47325.87,36.11,0.0019,18791.73
